1.40000000e+00,1.06699855e-07,5.70000000e-02,9.04070000e+01,8.04000000e-01,7.92000000e+00,8.12000000e-01,1.00000000e-01
1.50000000e+00,1.98765806e-07,4.05000000e-01,8.87370000e+01,1.58500000e+00,7.84700000e+00,1.42600000e+00,1.00000000e-01
1.60000000e+00,2.44844718e-07,8.00000000e-01,8.63540000e+01,2.32000000e+00,8.84800000e+00,1.67800000e+00,1.00000000e-01
1.70000000e+00,2.79196830e-07,1.51300000e+00,8.33680000e+01,3.12400000e+00,9.92000000e+00,2.07500000e+00,1.00000000e-01
1.80000000e+00,3.29024990e-07,2.74600000e+00,7.98460000e+01,5.18000000e+00,9.18400000e+00,3.04400000e+00,1.00000000e-01
1.90000000e+00,3.64539402e-07,4.52600000e+00,7.54930000e+01,7.23100000e+00,9.01000000e+00,3.74000000e+00,1.00000000e-01
2.00000000e+00,4.02475401e-07,5.70300000e+00,7.10230000e+01,8.34000000e+00,1.10050000e+01,3.92900000e+00,1.00000000e-01
2.10000000e+00,4.53084548e-07,8.14700000e+00,6.61610000e+01,1.07540000e+01,1.00990000e+01,4.83900000e+00,1.00000000e-01
2.20000000e+00,4.88859344e-07,1.06570000e+01,6.12030000e+01,1.32470000e+01,9.43700000e+00,5.45600000e+00,1.00000000e-01
2.30000000e+00,5.38835542e-07,1.34320000e+01,5.58500000e+01,1.54850000e+01,9.19900000e+00,6.03400000e+00,1.00000000e-01
2.40000000e+00,5.66941263e-07,1.58700000e+01,5.09020000e+01,1.72940000e+01,9.52200000e+00,6.41200000e+00,1.00000000e-01
2.50000000e+00,6.10026087e-07,1.95780000e+01,4.55040000e+01,2.00070000e+01,7.79700000e+00,7.11400000e+00,1.00000000e-01
2.60000000e+00,6.44870297e-07,2.21980000e+01,4.07110000e+01,2.17270000e+01,7.79700000e+00,7.56700000e+00,1.00000000e-01
2.70000000e+00,6.57957781e-07,2.37980000e+01,3.58070000e+01,2.20490000e+01,1.03520000e+01,7.99400000e+00,1.00000000e-01
2.80000000e+00,6.81615322e-07,2.50560000e+01,3.11720000e+01,2.19610000e+01,1.35200000e+01,8.29100000e+00,1.00000000e-01
2.90000000e+00,7.01342591e-07,2.48990000e+01,2.71070000e+01,2.01570000e+01,1.94750000e+01,8.36200000e+00,1.00000000e-01
3.00000000e+00,6.94150342e-07,2.47370000e+01,2.33490000e+01,1.86300000e+01,2.44350000e+01,8.84900000e+00,1.00000000e-01
3.10000000e+00,6.99672581e-07,2.56660000e+01,1.98850000e+01,1.90410000e+01,2.52110000e+01,1.01970000e+01,1.00000000e-01
3.20000000e+00,6.95025761e-07,2.66590000e+01,1.69820000e+01,1.83240000e+01,2.75180000e+01,1.05170000e+01,1.00000000e-01
3.30000000e+00,7.09163347e-07,2.85950000e+01,1.41320000e+01,1.83840000e+01,2.75740000e+01,1.13150000e+01,1.00000000e-01
3.40000000e+00,7.10476281e-07,2.96410000e+01,1.17460000e+01,1.78620000e+01,2.85530000e+01,1.21980000e+01,1.00000000e-01
